Cost=17180884.3
n=21
m=17
k=32
QH[0]: T5 24615.0 T6 9846.0 T7 39384.0 T8 49230.0
QH[1]: T7 6136.0 T8 15340.0 T9 6136.0 T10 1534.0 T11 19405.1 T12 2070.9 T13 2301.0 T14 460.2 T15 767.0 T16 13345.8 T17 1534.0 T18 12272.0 T19 3451.5 T20 1917.5
QH[2]: T2 78980.0 T3 78980.0 T4 78980.0
QH[3]: T8 128040.0 T9 32010.0
QH[4]: T13 121251.0 T14 24250.2 T15 40417.0 T16 703255.8 T17 80834.0 T18 646672.0 T19 181876.5 T20 303127.5 T21 214210.1 T22 32333.6 T23 157626.3
QH[5]: T6 1590.0 T7 6360.0 T8 15900.0 T9 6360.0 T10 1590.0 T11 20113.5 T12 2146.5 T13 2385.0 T14 477.0 T15 795.0 T16 13833.0 T17 1590.0 T18 12720.0 T19 3577.5 T20 5962.5 T21 4213.5 T22 636.0 T23 3100.5
QH[6]: T15 2216.0 T16 38558.4 T17 4432.0 T18 35456.0 T19 9972.0 T20 16620.0 T21 11744.8 T22 1772.8 T23 8642.4
QH[7]: T16 39846.0 T17 4580.0 T18 36640.0 T19 10305.0 T20 17175.0 T21 12137.0 T22 1832.0 T23 8931.0
QH[8]: T15 1984.0 T16 34521.6 T17 3968.0 T18 31744.0 T19 8928.0 T20 14880.0 T21 10515.2 T22 1587.2 T23 7737.6
QH[9]: T24 5998.4 T25 3781.6
QH[10]: T26 346.0 T27 3114.0 T28 3806.0 T29 1453.2 T30 484.4 T31 1176.4
QH[11]: T12 1547.1 T13 1719.0 T14 343.8 T15 573.0 T16 9970.2 T17 1146.0 T18 9168.0 T19 2578.5 T20 4297.5 T21 3036.9 T22 458.4 T23 2234.7
QH[12]: T17 1680.0 T18 13440.0 T19 3780.0 T20 6300.0 T21 4452.0 T22 672.0 T23 3276.0
QH[13]: T24 3118.8 T25 1966.2
QH[14]: T26 776.5 T27 6988.5 T28 8541.5 T29 3261.3 T30 1087.1 T31 6677.9
QH[15]: T20 2685.0 T21 1897.4 T22 286.4 T23 1396.2
QH[16]: T31 21282.3
QH[17]: T14 317.4 T15 529.0 T16 634.8
QH[18]: T25 14718.0
QH[19]: T22 4245.6 T23 20697.3
QH[20]: T1 17048720.0
QC[0]: T6 9846.0 T7 39384.0 T8 98460.0 T9 39384.0 T10 9846.0 T11 124551.9 T12 13292.1 T13 14769.0 T14 2953.8 T15 4923.0 T16 85660.2 T17 9846.0 T18 78768.0 T19 22153.5 T20 36922.5 T21 26091.9 T22 3938.4 T23 19199.7 T24 45291.6 T25 28553.4 T26 2461.5 T27 22153.5
QC[1]: T3 7898.0
QC[2]: T10 3201.0
QC[3]: T3 6833.5
QC[4]: T1 67368.0 T2 8020.0 T3 8020.0
QC[5]: T13 778.0 T14 466.8 T15 778.0 T16 13537.2 T17 1556.0
QC[6]: T26 724.0
QC[7]: T9 193.0
QC[8]: T29 325.0
QC[9]: T17 1620.5
QC[10]: T28 1631.0
QC[11]: T18 4666.0
QC[12]: T1 100800.0 T2 31500.0
QC[13]: T11 27907.0 T12 17523.0 T13 19470.0 T14 3894.0 T15 6490.0 T16 112926.0 T17 12980.0 T18 103840.0 T19 29205.0 T20 48675.0
QC[14]: T16 18562.5 T17 3750.0 T18 30000.0 T19 8437.5 T20 14062.5 T21 9937.5 T22 1500.0
QC[15]: T1 1549766.0 T2 63515.0 T3 63515.0 T4 63515.0 T5 63515.0 T6 25406.0 T7 101624.0 T8 254060.0
QC[16]: T31 17180884.3
R[0]= 0.0
R[1]= 0.0
R[2]= 15330786.0
R[3]= 15306731.0
R[4]= 15299444.5
R[5]= 15314909.5
R[6]= 15276009.5
R[7]= 15252193.5
R[8]= 15163065.5
R[9]= 15019055.5
R[10]= 15023984.5
R[11]= 15014061.5
R[12]= 14901121.2
R[13]= 14876070.6
R[14]= 14968709.6
R[15]= 14987243.6
R[16]= 15022333.6
R[17]= 15645613.3
R[18]= 15715624.8
R[19]= 16296462.8
R[20]= 16461135.8
R[21]= 16734440.8
R[22]= 16960618.3
R[23]= 16999003.9
R[24]= 17193446.2
R[25]= 17157271.8
R[26]= 17149184.2
R[27]= 17147121.2
R[28]= 17135070.2
R[29]= 17145786.7
R[30]= 17150176.2
R[31]= 17151747.7
R[32]= 0.0
