Cost=115623.0
n=22
m=21
k=36
QH[0]: T3 54.0 T4 54.0 T5 54.0 T6 54.0 T7 27.0 T8 27.0 T9 54.0 T10 54.0 T11 108.0 T12 54.0 T13 108.0 T14 54.0 T15 27.0 T16 27.0 T17 54.0 T18 54.0 T19 108.0 T20 54.0 T21 54.0 T22 54.0 T23 27.0 T24 81.0 T25 27.0 T26 27.0 T27 54.0 T28 54.0 T29 54.0 T30 54.0
QH[1]: T10 20.5 T11 41.0 T12 20.5 T13 41.0 T14 20.5 T15 10.25 T16 10.25 T17 20.5 T18 20.5 T19 41.0 T20 20.5 T21 20.5 T22 20.5 T23 10.25 T24 30.75 T25 10.25 T26 10.25 T27 20.5 T28 20.5 T29 20.5 T30 20.5
QH[2]: T5 4.7 T6 4.7 T7 2.35 T8 2.35 T9 4.7 T10 4.7 T11 9.4 T12 4.7 T13 9.4 T14 4.7 T15 2.35 T16 2.35 T17 4.7 T18 4.7 T19 9.4 T20 4.7 T21 4.7 T22 4.7 T23 2.35 T24 7.05 T25 2.35 T26 2.35 T27 4.7
QH[3]: T13 176.0 T14 88.0 T15 44.0 T16 44.0 T17 88.0 T18 88.0 T19 176.0 T20 88.0 T21 88.0 T22 88.0 T23 44.0 T24 132.0 T25 44.0 T26 44.0 T27 88.0 T28 88.0 T29 88.0 T30 88.0 T31 88.0 T32 44.0 T33 44.0
QH[4]: T2 65.0 T3 32.5 T4 32.5 T5 32.5 T6 32.5 T7 16.25 T8 16.25 T9 32.5 T10 32.5 T11 65.0 T12 32.5 T13 65.0 T14 32.5 T15 16.25 T16 16.25 T17 32.5 T18 32.5 T19 65.0 T20 32.5 T21 32.5 T22 32.5 T23 16.25 T24 48.75 T25 16.25 T26 16.25
QH[5]: T4 42.0 T5 42.0 T6 42.0 T7 21.0 T8 21.0 T9 42.0 T10 42.0 T11 84.0 T12 42.0 T13 84.0 T14 42.0 T15 21.0 T16 21.0 T17 42.0 T18 42.0 T19 84.0 T20 42.0 T21 42.0 T22 42.0 T23 21.0 T24 63.0 T25 21.0 T26 21.0 T27 42.0 T28 42.0 T29 42.0 T30 42.0 T31 42.0
QH[6]: T7 0.9 T8 0.9 T9 1.8 T10 1.8 T11 3.6 T12 1.8 T13 3.6 T14 1.8 T15 0.9 T16 0.9 T17 1.8 T18 1.8 T19 3.6 T20 1.8 T21 1.8
QH[7]: T14 5.7 T15 2.85 T16 2.85 T17 5.7 T18 5.7 T19 11.4 T20 5.7 T21 5.7 T22 5.7 T23 2.85 T24 8.55 T25 2.85 T26 2.85 T27 5.7 T28 5.7 T29 5.7
QH[8]: T18 13.5 T19 27.0 T20 13.5 T21 13.5 T22 13.5 T23 6.75 T24 20.25 T25 6.75 T26 6.75 T27 13.5 T28 13.5 T29 13.5 T30 13.5 T31 13.5 T32 6.75 T33 20.25 T34 13.5
QH[9]: T11 76.0 T12 38.0 T13 76.0 T14 38.0 T15 19.0 T16 19.0 T17 38.0 T18 38.0 T19 76.0 T20 38.0 T21 38.0 T22 38.0 T23 19.0 T24 57.0
QH[10]: T1 127.0 T2 254.0 T3 127.0 T4 127.0 T5 127.0 T6 127.0 T7 63.5 T8 63.5 T9 127.0 T10 127.0 T11 254.0 T12 127.0
QH[11]: T22 74.0 T23 37.0 T24 111.0 T25 37.0 T26 37.0 T27 74.0 T28 74.0 T29 74.0 T30 74.0 T31 74.0 T32 37.0 T33 37.0
QH[12]: T28 54.0 T29 54.0 T30 54.0 T31 54.0 T32 27.0 T33 81.0 T34 108.0
QH[13]: T11 10.8 T12 5.4 T13 10.8 T14 5.4 T15 2.7 T16 2.7 T17 5.4 T18 5.4 T19 10.8 T20 5.4 T21 5.4 T22 5.4 T23 2.7 T24 2.7
QH[14]: T6 3.3 T7 1.65 T8 1.65 T9 3.3 T10 3.3 T11 6.6 T12 3.3 T13 6.6 T14 3.3 T15 1.65 T16 1.65 T17 3.3 T18 3.3 T19 6.6 T20 3.3 T21 3.3 T22 3.3 T23 1.65 T24 4.95 T25 1.65 T26 1.65 T27 3.3 T28 3.3 T29 3.3 T30 3.3 T31 1.65
QH[15]: T8 31.5 T9 63.0 T10 63.0 T11 126.0 T12 63.0 T13 126.0 T14 63.0 T15 31.5 T16 31.5 T17 63.0 T18 63.0 T19 126.0 T20 63.0 T21 63.0 T22 63.0 T23 31.5 T24 94.5 T25 31.5 T26 31.5 T27 63.0 T28 63.0 T29 63.0 T30 63.0 T31 63.0 T32 31.5
QH[16]: T12 8.7 T13 17.4 T14 8.7 T15 4.35 T16 4.35 T17 8.7 T18 8.7 T19 17.4 T20 8.7 T21 8.7 T22 8.7 T23 4.35 T24 13.05 T25 4.35 T26 4.35 T27 8.7 T28 8.7 T29 8.7
QH[17]: T17 28.5 T18 28.5 T19 57.0 T20 28.5 T21 28.5 T22 28.5 T23 14.25 T24 42.75 T25 14.25 T26 14.25 T27 28.5 T28 28.5 T29 28.5 T30 28.5 T31 28.5 T32 14.25 T33 42.75
QH[18]: T13 22.0 T14 11.0 T15 5.5 T16 5.5 T17 11.0 T18 11.0 T19 22.0 T20 11.0 T21 11.0 T22 11.0 T23 5.5 T24 16.5 T25 5.5 T26 5.5 T27 11.0 T28 11.0 T29 11.0 T30 11.0 T31 5.5
QH[19]: T16 1.6 T17 3.2 T18 3.2 T19 6.4 T20 3.2 T21 3.2 T22 3.2
QH[20]: T0 670.55
QH[21]: T9 697.7
QC[0]: T2 151.0 T3 151.0 T4 151.0 T5 151.0 T6 151.0 T7 75.5 T8 75.5 T9 151.0 T10 151.0 T11 302.0 T12 151.0 T13 302.0 T14 151.0 T15 75.5 T16 75.5 T17 151.0 T18 151.0 T19 302.0 T20 151.0 T21 151.0 T22 151.0 T23 75.5 T24 226.5
QC[1]: T17 27.5 T18 27.5 T19 55.0 T20 27.5 T21 27.5 T22 27.5 T23 13.75 T24 41.25 T25 13.75 T26 13.75 T27 27.5 T28 27.5 T29 27.5 T30 27.5 T31 27.5
QC[2]: T12 3.7 T13 7.4 T14 3.7 T15 1.85 T16 1.85 T17 3.7 T18 3.7 T19 7.4 T20 3.7 T21 3.7 T22 3.7 T23 1.85 T24 5.55 T25 1.85 T26 1.85 T27 3.7 T28 3.7 T29 3.7 T30 3.7 T31 3.7 T32 1.85 T33 5.55 T34 11.1
QC[3]: T4 26.0 T5 26.0 T6 26.0 T7 13.0 T8 13.0 T9 26.0 T10 26.0 T11 52.0 T12 26.0 T13 52.0 T14 26.0 T15 13.0 T16 13.0 T17 26.0 T18 26.0 T19 52.0 T20 26.0
QC[4]: T0 57.0 T1 19.0 T2 38.0 T3 19.0 T4 19.0 T5 19.0 T6 19.0 T7 9.5 T8 9.5 T9 19.0 T10 19.0 T11 38.0 T12 19.0 T13 38.0 T14 19.0 T15 9.5 T16 9.5 T17 19.0 T18 19.0 T19 38.0 T20 19.0 T21 19.0 T22 19.0 T23 9.5 T24 28.5 T25 9.5 T26 9.5
QC[5]: T23 33.0 T24 99.0 T25 33.0 T26 33.0 T27 66.0 T28 66.0 T29 66.0 T30 66.0 T31 66.0
QC[6]: T7 7.75 T8 7.75 T9 15.5 T10 15.5 T11 31.0 T12 15.5 T13 31.0 T14 15.5 T15 7.75 T16 7.75 T17 15.5 T18 15.5 T19 31.0 T20 15.5
QC[7]: T10 1.8 T11 3.6 T12 1.8 T13 3.6 T14 1.8 T15 0.9 T16 0.9 T17 1.8 T18 1.8 T19 3.6 T20 1.8 T21 1.8 T22 1.8 T23 0.9 T24 2.7 T25 0.9 T26 0.9 T27 1.8 T28 1.8 T29 1.8
QC[8]: T19 54.5 T20 54.5 T21 54.5 T22 54.5 T23 27.25 T24 81.75 T25 27.25 T26 27.25 T27 54.5 T28 54.5 T29 54.5 T30 54.5
QC[9]: T6 32.0 T7 16.0 T8 16.0 T9 32.0 T10 32.0 T11 64.0 T12 32.0 T13 64.0 T14 32.0 T15 16.0 T16 16.0 T17 32.0 T18 32.0 T19 64.0 T20 32.0 T21 32.0
QC[10]: T1 84.0 T2 168.0 T3 84.0 T4 84.0 T5 84.0 T6 84.0 T7 42.0 T8 42.0 T9 84.0 T10 84.0 T11 168.0 T12 84.0 T13 168.0 T14 84.0
QC[11]: T23 56.0 T24 168.0 T25 56.0 T26 56.0 T27 112.0 T28 112.0 T29 112.0 T30 112.0 T31 112.0 T32 56.0 T33 168.0
QC[12]: T3 3.0 T4 3.0 T5 3.0 T6 3.0 T7 1.5 T8 1.5 T9 3.0 T10 3.0 T11 6.0 T12 3.0 T13 6.0 T14 3.0 T15 1.5 T16 1.5 T17 3.0 T18 3.0 T19 6.0 T20 3.0 T21 3.0 T22 3.0 T23 1.5 T24 4.5 T25 1.5 T26 1.5 T27 3.0 T28 3.0
QC[13]: T15 20.75 T16 20.75 T17 41.5 T18 41.5 T19 83.0 T20 41.5 T21 41.5 T22 41.5
QC[14]: T5 4.75 T6 9.5 T7 4.75 T8 4.75 T9 9.5 T10 9.5 T11 19.0 T12 9.5 T13 19.0 T14 9.5 T15 4.75 T16 4.75 T17 9.5 T18 9.5 T19 19.0 T20 9.5 T21 9.5 T22 9.5 T23 4.75 T24 14.25 T25 4.75
QC[15]: T0 6.0 T1 1.0 T2 2.0 T3 1.0 T4 1.0 T5 1.0 T6 1.0 T7 0.5 T8 0.5 T9 1.0 T10 1.0 T11 2.0 T12 1.0 T13 2.0 T14 1.0 T15 0.5 T16 0.5 T17 1.0 T18 1.0 T19 2.0 T20 1.0 T21 1.0 T22 1.0 T23 0.5 T24 1.5 T25 0.5 T26 0.5 T27 1.0 T28 1.0 T29 1.0 T30 1.0 T31 1.0 T32 0.5
QC[16]: T3 32.0 T4 64.0 T5 64.0 T6 64.0 T7 32.0 T8 32.0 T9 64.0 T10 64.0 T11 128.0 T12 64.0 T13 128.0 T14 64.0 T15 32.0 T16 32.0 T17 64.0 T18 64.0 T19 128.0 T20 64.0 T21 64.0 T22 64.0 T23 32.0
QC[17]: T13 42.0 T14 21.0 T15 10.5 T16 10.5 T17 21.0 T18 21.0 T19 42.0 T20 21.0 T21 21.0 T22 21.0 T23 10.5 T24 31.5 T25 10.5 T26 10.5 T27 21.0 T28 21.0
QC[18]: T0 4.7 T1 4.7 T2 9.4 T3 4.7 T4 4.7 T5 4.7 T6 4.7 T7 2.35 T8 2.35 T9 4.7 T10 4.7 T11 9.4 T12 4.7 T13 9.4 T14 4.7 T15 2.35 T16 2.35 T17 4.7 T18 4.7 T19 9.4
QC[19]: T5 17.5 T6 17.5 T7 8.75 T8 8.75 T9 17.5 T10 17.5 T11 35.0 T12 17.5 T13 35.0 T14 17.5 T15 8.75 T16 8.75 T17 17.5 T18 17.5
QC[20]: T35 1354.7
R[0]= 0.0
R[1]= 602.85
R[2]= 621.15
R[3]= 571.75
R[4]= 490.55
R[5]= 393.35
R[6]= 278.6
R[7]= 130.4
R[8]= 49.45
R[9]= 0.0
R[10]= 598.8
R[11]= 518.6
R[12]= 445.0
R[13]= 413.2
R[14]= 251.6
R[15]= 176.5
R[16]= 160.2
R[17]= 145.5
R[18]= 117.1
R[19]= 102.2
R[20]= 52.9
R[21]= 5.7
R[22]= 0.0
R[23]= 98.5
R[24]= 77.9
R[25]= 106.7
R[26]= 171.9
R[27]= 241.85
R[28]= 368.25
R[29]= 543.95
R[30]= 743.65
R[31]= 930.75
R[32]= 1090.7
R[33]= 1192.85
R[34]= 1244.3
R[35]= 1354.7
R[36]= 0.0
